"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"201078_at",-1.16457339356122,8.53172369171673,-6.46535513765531,1.07148588984122e-09,2.60602718091942e-08,11.7205094330965
"236594_at",1.04891334248944,8.27278710114434,6.46461959025868,1.07566036370839e-09,2.61501691355074e-08,11.7167458574705
"221931_s_at",-1.15064944433382,10.7284720624818,-6.46435069264791,1.07719043626744e-09,2.61757276012987e-08,11.7153700523247
"231530_s_at",-1.2539694355917,5.66833187811094,-6.46410740140214,1.07857664906778e-09,2.61977691194052e-08,11.7141252904751
"200818_at",-1.24180044529263,10.4968082171768,-6.46083668893782,1.0973836012449e-09,2.66309136254172e-08,11.6973938954501
"235765_at",1.32357697800842,7.28250822374745,6.46073427540825,1.09797766917372e-09,2.66335089006537e-08,11.6968700780779
"235803_at",1.23162898005037,8.45558201916502,6.46025261870068,1.10077585000363e-09,2.66895430594005e-08,11.6944066009651
"200792_at",-1.11358051674794,9.87352352866518,-6.45707573417966,1.11940845570307e-09,2.70573197681546e-08,11.6781608654176
"222378_at",1.49896918775988,7.97967570541704,6.45687026587564,1.12062416320147e-09,2.70747353614849e-08,11.6771103188796
"1557707_at",1.33660506334206,6.98599534764361,6.45559449460839,1.12820171995477e-09,2.72337435048684e-08,11.6705878246123
"202205_at",1.23517116143229,6.08788811134846,6.45540367832171,1.12933941475368e-09,2.72491758612786e-08,11.6696123251246
"1559101_at",1.20693906178839,7.06515175499655,6.45528219451258,1.13006431970978e-09,2.72546390296127e-08,11.6689912791238
"200876_s_at",-1.06539968568553,9.11215134640129,-6.45476513950465,1.13315475703407e-09,2.73171236070714e-08,11.666348083148
"214769_at",-1.17530194398175,10.0362904723015,-6.45016081564294,1.161043971286e-09,2.79524787010402e-08,11.6428162295169
"205572_at",1.50738630114469,5.54700432840732,6.44770220883493,1.17621158740798e-09,2.82802851985626e-08,11.6302548281461
"1556336_at",1.46178455036129,6.84024227351536,6.44677704162295,1.18196944688853e-09,2.83937519809447e-08,11.6255287433401
"229218_at",1.74808153312562,5.08728290970162,6.4462331732153,1.18536718954807e-09,2.84628682865792e-08,11.6227506573091
"238715_at",1.05485087499436,8.00739355350039,6.44581454987647,1.18798902249105e-09,2.85007897344002e-08,11.6206124194393
"213137_s_at",1.17382003745867,7.16219635826407,6.44287305656666,1.20657309413709e-09,2.89212555554341e-08,11.6055902341586
"202858_at",-1.08838398311762,8.8135475901992,-6.44192060790974,1.21265163305861e-09,2.90542191224714e-08,11.6007269599608
"238718_at",1.32490930055996,6.56758078619909,6.44118288655826,1.21738046978335e-09,2.91547425253633e-08,11.5969603935049
"232210_at",1.37485977792586,7.8874227546389,6.44070311437914,1.22046556572901e-09,2.92030436788769e-08,11.5945109698055
"1555278_a_at",-1.28903298086794,6.66998582993261,-6.4398624894755,1.22588961655369e-09,2.93199977187546e-08,11.5902195143373
"219569_s_at",-1.02923694563921,7.90647921028162,-6.43975179784899,1.22660560778136e-09,2.93242945367056e-08,11.5896544498238
"229302_at",-1.07522948077012,10.0476646906595,-6.43906352009706,1.23106686205987e-09,2.94180859629036e-08,11.5861410226308
"222796_at",1.20755509627636,5.9525741706426,6.43829422162493,1.23607216241709e-09,2.9499015923245e-08,11.582214276427
"226485_at",1.11180802743515,7.71619139315048,6.43542949135109,1.25488766949579e-09,2.9921929057864e-08,11.5675942315424
"203762_s_at",-1.42378555492592,6.61305074828896,-6.43435948597711,1.26198746716542e-09,3.00781014678594e-08,11.5621344929428
"208860_s_at",-1.07735874161931,7.45475230515562,-6.43425531536651,1.26268077618585e-09,3.00815126091335e-08,11.5616029877728
"221950_at",1.09872406021881,8.53009069157603,6.43362835021699,1.26686147109765e-09,3.01548327959357e-08,11.5584041590906
"219819_s_at",-1.04476606743834,6.98365169113656,-6.43343104479944,1.26817994641093e-09,3.01730803176751e-08,11.5573975287568
"208682_s_at",-1.5136575301501,7.25944007539043,-6.43256062613141,1.27401256640472e-09,3.02986677112562e-08,11.5529569689618
"201160_s_at",1.27426554605633,8.31691925415808,6.43144470659498,1.28152887938114e-09,3.04641702087669e-08,11.5472644768004
"202929_s_at",-1.14430900021316,6.48391851794771,-6.4295227392634,1.29457672629363e-09,3.07476031755448e-08,11.5374615803785
"209931_s_at",-1.13909988703644,6.4558683038737,-6.42825414385664,1.3032604508338e-09,3.09327944713559e-08,11.5309921313564
"240239_at",1.23088397344747,6.17769388178651,6.42821847827922,1.30350541311393e-09,3.09327944713559e-08,11.5308102588108
"214020_x_at",1.21407969637399,7.43308251987083,6.4275541640642,1.30807641535708e-09,3.10277995703465e-08,11.5274227742277
"229374_at",-1.03616956011319,7.62876116768378,-6.42740050324933,1.30913596497038e-09,3.10394661252193e-08,11.5266392536074
"222862_s_at",-1.03265317431427,8.32709179615484,-6.42685997208097,1.31286984352941e-09,3.11010219648919e-08,11.5238831594579
"1557366_at",1.38257058355839,4.58431562055343,6.42531264888448,1.32361643486296e-09,3.13284539290615e-08,11.5159943356745
"241600_at",-1.1099226042178,7.97279768075229,-6.422261475539,1.34506179184489e-09,3.17535636740585e-08,11.5004416516495
"233931_at",1.15906331028146,5.49865631301467,6.42039556220295,1.35834447079151e-09,3.20256506858671e-08,11.4909327427576
"218160_at",-1.05852521086463,10.1792148278785,-6.4186749252365,1.37070725939313e-09,3.22892802271949e-08,11.4821656415074
"221532_s_at",-1.00020928406201,9.2173368410425,-6.41852289436923,1.37180490765952e-09,3.23012202094248e-08,11.48139107145
"227690_at",-1.14991232406973,9.95535751537302,-6.4165360203174,1.38622966076069e-09,3.26127825740495e-08,11.4712693115542
"243993_at",1.11178478417005,8.1341151638624,6.41644380295107,1.38690277095482e-09,3.26145845169697e-08,11.4707995728266
"226625_at",1.01690260023964,8.86006737667744,6.41593694777996,1.39060813495321e-09,3.26736140002436e-08,11.4682178155066
"233265_at",1.47941690648817,6.35073910041866,6.41221321366121,1.4181305951063e-09,3.33059666183149e-08,11.449254049271
"226386_at",-1.24621378300064,7.60480423856439,-6.41183762889409,1.42093613656675e-09,3.3352847662654e-08,11.4473416837563
"1554628_at",-1.19047680650282,6.44986197192496,-6.41178271658016,1.42134677739339e-09,3.3352847662654e-08,11.4470620922597
"1564158_a_at",1.35830950814141,5.9553194831074,6.41109898547752,1.42646958312935e-09,3.34522539893938e-08,11.443580927428
"230503_at",1.09482950468017,7.65833057143452,6.41054685908474,1.43061959693943e-09,3.35272723800528e-08,11.4407699800178
"206375_s_at",-1.5685632001186,5.93778790061652,-6.40626786587864,1.46318740039794e-09,3.42025528502597e-08,11.4189899800193
"1562898_at",1.43361874436766,5.12065182785534,6.40539804235774,1.469896318522e-09,3.43446928270043e-08,11.4145636582555
"1556682_s_at",1.32077934857816,6.45477769987789,6.40447813647641,1.47702443128554e-09,3.44871879094887e-08,11.4098828710132
"1558714_at",1.09271522659818,6.69268305410023,6.40444827258813,1.47725640757243e-09,3.44871879094887e-08,11.4097309203585
"212420_at",1.35020302453806,5.48760342390362,6.4036233790872,1.48367818416975e-09,3.46075532079696e-08,11.4055339418138
"222921_s_at",1.40788575497632,6.53075444052883,6.401290240266,1.5019906046689e-09,3.50048321868168e-08,11.3936649098577
"210193_at",1.21499292094772,7.69529470625176,6.4010849952253,1.50361213397173e-09,3.50276921282081e-08,11.3926209211292
"1563130_a_at",1.27182187331271,6.48658831194288,6.40076052722137,1.5061790912139e-09,3.50725476201533e-08,11.3909705400063
"1556683_x_at",1.42361097657756,5.57150837865171,6.39900534965737,1.5201396714572e-09,3.53524613087718e-08,11.3820438357409
"208868_s_at",-1.08247576533926,6.6666799984159,-6.39875605182731,1.52213286341876e-09,3.53777515220653e-08,11.3807760442815
"235512_at",-1.3229780190115,6.87259070666711,-6.39597618592935,1.54453334619972e-09,3.58435317077546e-08,11.3666411834983
"203797_at",-1.275062573275,13.1554305147218,-6.39476194811939,1.55441923400822e-09,3.60576459988967e-08,11.3604682708073
"244300_at",1.11913563133619,7.60177397730221,6.39305958566111,1.56838409138902e-09,3.63507419231431e-08,11.351815025667
"229259_at",1.57647086976574,5.67069059200139,6.38944187621051,1.59847185632832e-09,3.7016708489941e-08,11.3334305089479
"205031_at",-1.14041994216893,8.69487744934593,-6.38782874232776,1.6120702336189e-09,3.73158086465341e-08,11.3252348808631
"242448_at",1.00542855681394,7.93049702210308,6.38717636970554,1.61760183980041e-09,3.74280070211965e-08,11.3219208136502
"234131_at",1.31956076377624,6.06585211871605,6.38568133385839,1.63034905211355e-09,3.76902278030658e-08,11.3143267655923
"222900_at",-1.2876536898712,9.09473117826803,-6.38434637405769,1.64181483246211e-09,3.79240498372903e-08,11.3075467278337
"204035_at",-1.20672946020779,9.36398982826568,-6.37924167879122,1.68639411717904e-09,3.89092149423329e-08,11.2816286918534
"236139_at",1.36860200366298,6.85092742085186,6.37921844486839,1.68659971492143e-09,3.89092149423329e-08,11.2815107549041
"228063_s_at",-1.12414810420624,12.5499480740845,-6.37879131334748,1.69038380953892e-09,3.89800652832309e-08,11.2793426527066
"201261_x_at",1.01875927817951,7.40885737855851,6.37614109416471,1.71405021034502e-09,3.94924969450544e-08,11.2658922000176
"236693_at",-1.30103978753624,6.07774098358782,-6.37433514575562,1.73036360240019e-09,3.98347915626233e-08,11.2567285363332
"242622_x_at",1.2859430554458,5.32770222779512,6.37417580342689,1.73181027108943e-09,3.98513158972284e-08,11.255920083526
"205352_at",-1.46146916928947,11.1827880750113,-6.37239892168657,1.74802335737464e-09,4.01736767820337e-08,11.2469055692665
"1568702_a_at",1.0708211337588,7.22291850168601,6.37160712087697,1.75529608742559e-09,4.03069355648862e-08,11.2428890759175
"209487_at",1.31765441297634,6.59637226026625,6.37107591424947,1.76019191114267e-09,4.04023898999688e-08,11.2401946425639
"213896_x_at",-1.16065115900603,6.43270685485034,-6.37076245389184,1.76308718909901e-09,4.04518640637803e-08,11.2386047446144
"222310_at",1.14469370248679,7.63433092420226,6.3706439266615,1.76418318579783e-09,4.04600317464331e-08,11.2380035765616
"222160_at",1.0277004112323,6.77924942112914,6.36666334585854,1.80138229418635e-09,4.12439601903847e-08,11.2178180528359
"220572_at",1.0273682944698,6.21274647634286,6.36641281360783,1.80374917605704e-09,4.12808648810876e-08,11.2165478581795
"236274_at",1.15577499354658,6.89391062452607,6.36582002025635,1.80936172197964e-09,4.13834903354314e-08,11.2135425249778
"217867_x_at",1.34361624367191,6.52122924972088,6.36577937802869,1.80974714937387e-09,4.13834903354314e-08,11.2133364839126
"217848_s_at",-1.02860903014487,10.5942232647662,-6.36468053397555,1.82019859707771e-09,4.16050828993411e-08,11.2077660514439
"203997_at",-1.35590249409204,5.76613649831918,-6.36405086254506,1.82621431631511e-09,4.17066020879736e-08,11.2045742836356
"209095_at",-1.20991143316865,8.59246942914787,-6.36397625080092,1.82692843165426e-09,4.17066020879736e-08,11.2041960936663
"201887_at",1.07769317641074,7.96429086866557,6.36225494735951,1.84347960245252e-09,4.20493313575685e-08,11.1954719401724
"220415_at",-1.39921150522489,6.24222208647331,-6.35851602917835,1.87994060419591e-09,4.28452490764532e-08,11.1765267309152
"55583_at",1.05394894930255,6.25487038751479,6.3580504294983,1.88453036074843e-09,4.28962104387678e-08,11.1741679940445
"214600_at",1.19438283873346,5.76702965211735,6.35719641153952,1.89297768982643e-09,4.30526435903744e-08,11.169841793727
"239071_at",1.0428264808175,7.98657995530462,6.35575905119171,1.90727913719386e-09,4.33598697821514e-08,11.1625613468817
"207507_s_at",-1.44029101513974,9.30706074835688,-6.35113134754768,1.95404910976656e-09,4.43309689114051e-08,11.1391280838078
"227703_s_at",1.62985360781034,5.60621527941783,6.35029394237709,1.96263199757466e-09,4.45072187753607e-08,11.1348888242333
"220979_s_at",-1.28306224625408,8.76388199674972,-6.35000989647885,1.96555170130838e-09,4.45549499457029e-08,11.1334509539061
"206280_at",-1.10258116145144,8.98301982362992,-6.34887732488117,1.97723589858254e-09,4.47868524150359e-08,11.1277181433914
"235761_at",1.07975717278288,6.56236343078977,6.34727040578961,1.99393094340125e-09,4.50601615451668e-08,11.119585358339
"201554_x_at",-1.0779519377483,7.03306230929358,-6.34676172854317,1.99924464846841e-09,4.51315859434394e-08,11.1170111491243
"232670_at",1.00128934421781,6.55741179726794,6.34306544794545,2.03827672341361e-09,4.59842744728421e-08,11.0983095198777
"244327_at",1.31988497922584,6.06538287357973,6.3430258174247,2.03869924686181e-09,4.59842744728421e-08,11.0981090417776
"1569126_at",1.20334276151197,6.15277069446631,6.34076491847718,2.06294705603767e-09,4.64852293436444e-08,11.0866731338623
"240383_at",1.11044892893136,7.52759631054675,6.33715601820251,2.10224055470548e-09,4.73198856848588e-08,11.0684239816225
"244607_at",1.36631887210736,6.01001457745788,6.33140035833149,2.16643500079228e-09,4.86047737662363e-08,11.0393323179665
"238905_at",1.1654272463457,6.51566664653835,6.33049318724667,2.17672716197996e-09,4.88156511818106e-08,11.0347485336293
"225662_at",1.02370283582112,8.70944734098674,6.33017668497053,2.18032928234744e-09,4.8876385203914e-08,11.0331493940676
"226195_at",-1.0163687877188,6.79943216553406,-6.32861337897356,2.19820741764878e-09,4.92569633442405e-08,11.0252514433295
"237483_at",1.01796461162995,9.84562263597701,6.32810141773318,2.20409351883101e-09,4.93686248021653e-08,11.0226652301045
"1561167_at",1.18342810965828,7.2174303188926,6.3257919811613,2.23083859723943e-09,4.98859305947099e-08,11.0110005038349
"242490_at",1.35334529835981,6.00055580110942,6.3251732044401,2.2380585260803e-09,4.99860498012421e-08,11.0078755651583
"227904_at",-1.09221225302511,6.8975401999143,-6.32475087004263,2.24299953335218e-09,5.00350875096004e-08,11.0057428036314
"232925_at",1.59642602350955,5.26098515110277,6.32460620761928,2.24469444288036e-09,5.00524749855154e-08,11.005012287575
"233336_at",1.27085379105677,5.54846816744232,6.31810649095956,2.32215982325989e-09,5.16534126675079e-08,10.9722004978322
"202233_s_at",-1.03883669118858,10.6223488370592,-6.31695234401361,2.33618730416964e-09,5.19020889294901e-08,10.9663762899256
"219602_s_at",1.18214420285868,6.9184390572394,6.31538156174853,2.35541243100447e-09,5.23079507169657e-08,10.9584506410125
"240606_at",1.33976538921024,6.37803580026744,6.31480250706539,2.36253875057518e-09,5.24449071001616e-08,10.9555292244019
"233910_at",-1.21350694767621,5.63000955454125,-6.31091396564444,2.41094622965079e-09,5.34327057584747e-08,10.9359151766451
"1563076_x_at",1.51205123753072,4.16641067739999,6.30582306263493,2.47579740114671e-09,5.48033291124276e-08,10.9102474523475
"227123_at",-1.4041971369473,6.13319842297863,-6.30464310524865,2.49107142486157e-09,5.50968164054638e-08,10.9043000481373
"224325_at",1.20680646486632,6.62217918099999,6.30405276113671,2.49874788050006e-09,5.52219241577772e-08,10.901324758536
"225304_s_at",-1.20736273451455,7.66435345559493,-6.30354121838874,2.50541844807613e-09,5.53469711711364e-08,10.8987467590423
"233599_at",1.07641296845713,7.62578161471075,6.30251836598625,2.51880906090899e-09,5.5620309129725e-08,10.8935923168547
"203008_x_at",-1.15838008594941,7.57748981612642,-6.30190688926629,2.52684773363248e-09,5.57302944075659e-08,10.8905111562701
"226978_at",1.19844142356775,6.85105705636433,6.30127267150869,2.53521199993433e-09,5.58696961291453e-08,10.8873155986247
"210180_s_at",1.26472853552801,6.12992753326657,6.29888925580788,2.566889178943e-09,5.64994629060822e-08,10.8753083172202
"209598_at",-1.18530016387639,11.7304719272667,-6.29839569285206,2.57349740198835e-09,5.66221209069269e-08,10.8728221690243
"233888_s_at",1.28313200145935,6.57826742897284,6.29792297867456,2.57984215526816e-09,5.67388856956101e-08,10.8704411504767
"240554_at",1.13391714838497,6.92351692781951,6.2978341211447,2.5810365129068e-09,5.67423286462322e-08,10.8699935953003
"226895_at",1.21812453498877,10.5596994866672,6.29444766783586,2.6269618906855e-09,5.76592297764872e-08,10.8529396693918
"224368_s_at",-1.51505884399261,5.70837684699736,-6.2941461963443,2.63108900342932e-09,5.77266417586268e-08,10.8514217526361
"213479_at",-1.21442903682969,8.29362602292493,-6.29148528454935,2.6677939702512e-09,5.84615772839617e-08,10.8380259163544
"239166_at",1.45352639414383,6.46420402673126,6.28845035884874,2.71027253109699e-09,5.92973792067739e-08,10.8227514006515
"205521_at",-1.2357571096675,6.36737691102261,-6.28764749136977,2.72162063428416e-09,5.95218432717947e-08,10.8187113913776
"223112_s_at",-1.08280712341442,8.23326635308497,-6.2864549000581,2.73856350277757e-09,5.98684364311729e-08,10.8127108828753
"227484_at",1.31684918388248,7.50433738215164,6.28517884195613,2.75680693085467e-09,6.02431730393602e-08,10.8062911821075
"1556595_at",1.00320262678263,6.42937605986462,6.28437415747494,2.76837260301484e-09,6.04717427366505e-08,10.8022433168168
"229526_at",-1.29503546333335,6.10562238702113,-6.28289756020926,2.78971976104127e-09,6.08650949461018e-08,10.7948163014175
"211855_s_at",-1.17758223113739,5.6150629457405,-6.2817232211483,2.80681255722147e-09,6.12135925672453e-08,10.7889103511556
"237100_at",1.16730210973624,6.50329343079972,6.2808271413032,2.81992439315303e-09,6.14505245897337e-08,10.7844042675533
"222379_at",1.19237284088369,6.1960398679392,6.27899791008758,2.84687759638831e-09,6.19637868561031e-08,10.7752069001081
"222101_s_at",1.08371811583908,7.76178390168333,6.27891848032189,2.8480536875504e-09,6.19647176151285e-08,10.7748075646629
"215378_at",1.24190706033533,5.90035271262304,6.27738044996804,2.87092114924433e-09,6.24125701132938e-08,10.7670756816278
"233630_at",1.25724495856386,5.02852852013011,6.27669158203517,2.88122164723288e-09,6.26116031647289e-08,10.7636130266077
"1558275_at",1.13375386228742,6.77845996380963,6.27501826736497,2.90639382468683e-09,6.30682013951766e-08,10.7552029320053
"219170_at",-1.14741899502435,8.29864087980109,-6.27458600445677,2.91293152356306e-09,6.3175141233959e-08,10.7530305977243
"224771_at",1.31504574938709,9.14692403411519,6.27229989143356,2.9477485088224e-09,6.39048967961399e-08,10.741543275454
"213456_at",-1.68443213811834,6.36047414969325,-6.27150564076743,2.95994020163057e-09,6.41437695299847e-08,10.7375529030883
"225742_at",1.26184799777432,5.32627131759911,6.27142493560991,2.96118178921345e-09,6.41452513174506e-08,10.7371474518977
"214589_at",-1.12535887048118,5.97199748118542,-6.27056178616732,2.97449272763466e-09,6.43825771509997e-08,10.7328113121041
"1555882_at",-1.53420973695281,5.2726799792313,-6.26903433980671,2.99819222586696e-09,6.48698693902953e-08,10.7251388888298
"234190_at",1.31158765295109,5.45272600048628,6.26807069114424,3.01323930095242e-09,6.51696435045782e-08,10.7202990325702
"224410_s_at",-1.42007477126895,4.09463492140844,-6.26555397666635,3.05288777337762e-09,6.59621527845152e-08,10.7076611644788
"236733_at",1.16921963928942,5.70553738987019,6.2655152564629,3.05350175944413e-09,6.59621527845152e-08,10.7074667524018
"227672_at",1.21422283631679,6.8362677218036,6.2649625777048,3.06227881786711e-09,6.6125629686763e-08,10.7046918620863
"232601_at",1.08219337739343,7.12130513737078,6.2638083102336,3.08068967921095e-09,6.64969238890086e-08,10.6988969981602
"215341_at",-1.20123270422657,5.56747684914876,-6.25990474283488,3.14376186743709e-09,6.7778067863613e-08,10.6793044485414
"237594_at",1.44974791601465,6.76068611292204,6.25758492702934,3.18184357173115e-09,6.85450343910167e-08,10.6676645182877
"244341_at",1.01796086830886,7.70082668528638,6.25572121887108,3.2127658268876e-09,6.91733722329995e-08,10.6583150760472
"230885_at",1.24811247873635,8.76485174740732,6.25533454738815,3.21921827753658e-09,6.92410540221529e-08,10.6563755214908
"213905_x_at",1.19773304132711,7.31843613410522,6.25519838664074,3.22149344343516e-09,6.92627424379934e-08,10.6556925530405
"204119_s_at",-1.08903586889319,6.71806482152969,-6.25164099466785,3.28149826901976e-09,7.04144104625807e-08,10.6378522716804
"244200_at",1.26087411797494,5.84441753918044,6.24714635823271,3.35888397051382e-09,7.20184239560169e-08,10.6153206347804
"225387_at",-1.00351785564925,10.1109172825384,-6.24198267345359,3.45000308057673e-09,7.38273653348464e-08,10.5894473523774
"239108_at",-1.25665245276092,7.10680261571199,-6.24055177409737,3.47567966019577e-09,7.42895955516825e-08,10.582279982548
"39313_at",1.14700245794791,6.30293899782826,6.2403526037638,3.47926849379278e-09,7.43372430238845e-08,10.5812824192112
"202508_s_at",-1.09909513503371,13.0727651174731,-6.23929042366142,3.49846937872317e-09,7.46891110041738e-08,10.5759627211997
"216073_at",-1.24490515895618,7.29468744006737,-6.23797407689046,3.52240925674022e-09,7.50979902946171e-08,10.5693708580801
"201252_at",-1.13323522097399,6.93993938210881,-6.2379353721511,3.52311559406846e-09,7.50979902946171e-08,10.5691770495081
"238886_at",1.06405715719753,7.08998908975625,6.23771408606606,3.5271565990756e-09,7.51548273789784e-08,10.5680690045849
"201867_s_at",1.41965878870132,6.83186698246931,6.2374309899727,3.53233298238965e-09,7.52358028095653e-08,10.5666514939373
"213629_x_at",1.02235624670851,10.4998289249243,6.23624674927512,3.55406771063547e-09,7.56398022884369e-08,10.5607222272646
"242079_at",1.24995876089434,6.61849807135728,6.23321951047219,3.61022634568699e-09,7.67453831455816e-08,10.5455685732237
"222298_at",-1.03011685911556,6.58641964803041,-6.22997546198953,3.67137450272558e-09,7.79543304607849e-08,10.529334652329
"238769_at",1.41672800148027,5.39119590129098,6.22934190693788,3.68343476658511e-09,7.81497073585723e-08,10.5261648136495
"206014_at",-1.50897990124453,7.55373726451403,-6.22748309383299,3.71904385302788e-09,7.88440180939509e-08,10.5168658411523
"201581_at",-1.06513794859966,10.4398758853011,-6.22699744973263,3.72840285234052e-09,7.90003292704942e-08,10.5144366205731
"225154_at",-1.34974471125851,6.26928307713822,-6.22695060623611,3.72930681019014e-09,7.90003292704942e-08,10.5142023128045
"218212_s_at",-1.02669374186565,6.88626290843915,-6.22572234988311,3.75308593120693e-09,7.94732661846393e-08,10.508059051651
"205825_at",-1.68506826601419,7.52714947936035,-6.22323079658123,3.80178086905601e-09,8.04343365276048e-08,10.4955995663271
"204953_at",-1.35654209098121,11.0418511048851,-6.22317464511524,3.80288541241625e-09,8.04343365276048e-08,10.4953188057171
"235856_at",1.24863767743158,6.40803501769159,6.22281941794291,3.80988031619911e-09,8.05511238546738e-08,10.493542685332
"216080_s_at",-1.23228088473497,6.35583864399329,-6.22270101899315,3.81221455812674e-09,8.05693200485426e-08,10.4929507096437
"205625_s_at",-1.34146082811434,7.33354163678421,-6.22243312502365,3.81750128806004e-09,8.06187265062505e-08,10.4916113085798
"234765_at",1.03052229265407,6.52198311632578,6.22195906290481,3.8268742745464e-09,8.07542844310399e-08,10.4892412069135
"218946_at",-1.08826559275277,8.08616952904234,-6.22131848019686,3.83957555725295e-09,8.09104340518469e-08,10.4860387527439
"219622_at",1.29612796339695,6.02450018735222,6.22089775457632,3.84794009364704e-09,8.1042420886037e-08,10.4839355370837
"1559882_at",1.51242022075748,4.30375170784761,6.22031515526967,3.85955242953656e-09,8.12556908297695e-08,10.4810232566596
"235112_at",1.15815497548213,7.96424921088519,6.21948811417003,3.87609608859947e-09,8.14784904437432e-08,10.4768893569242
"218236_s_at",1.09368468613326,6.18523041462548,6.2161724971436,3.94312186702874e-09,8.27283914350715e-08,10.4603199150223
"228890_at",1.03378983165721,6.44987550039228,6.21522244351016,3.96253626754697e-09,8.30083028460271e-08,10.4555731295033
"235954_at",1.14628808718391,7.01921784405926,6.21336224524761,4.00082174464986e-09,8.37782186475416e-08,10.4462802554953
"208743_s_at",-1.46036877809168,9.618255641654,-6.2116586587837,4.03620245590017e-09,8.44544084486575e-08,10.4377712653978
"210418_s_at",-1.37432670438448,7.87136546239928,-6.21079724619963,4.05420936480116e-09,8.47987364271245e-08,10.4334692731914
"227612_at",1.07330033948089,11.0795039028962,6.20825316232607,4.10785250644491e-09,8.57894712719157e-08,10.4207659835632
"240652_at",1.12460794379945,7.05990468127785,6.20566985682497,4.16303570026463e-09,8.68755637068583e-08,10.4078701444042
"224163_s_at",-1.47046988352586,6.39850607745543,-6.20555526172797,4.16550040789995e-09,8.68938324311065e-08,10.407298163579
"202802_at",-1.17762029615316,7.02162003956869,-6.20182149406439,4.24659478368416e-09,8.83654239538766e-08,10.3886653105474
"223552_at",-1.31919187362387,6.84490166256006,-6.20178665786393,4.24735864930567e-09,8.83654239538766e-08,10.3884914979808
"202935_s_at",1.02163255864803,9.20608484997024,6.19793708686294,4.33260602837819e-09,8.98678427505101e-08,10.3692880826029
"211737_x_at",1.1136670618436,11.4190673098361,6.19757732858421,4.34065805650861e-09,8.99982856426273e-08,10.3674938216999
"206489_s_at",-1.22400957791776,5.35989539130459,-6.19649770020166,4.36491036642936e-09,9.04208465400245e-08,10.3621096631728
"212468_at",1.05246822068357,9.80218458069312,6.19630091151203,4.36934525662328e-09,9.04558697106694e-08,10.3611283311746
"215062_at",1.09848148422816,7.41671215581921,6.19499724610183,4.39883700104703e-09,9.10319504285565e-08,10.3546277920552
"233180_at",1.55806388752311,5.14006308015427,6.1936039768348,4.43057184635403e-09,9.15846940262406e-08,10.3476813936278
"222216_s_at",-1.15096058578347,7.40839901891417,-6.19186371920244,4.47052601117706e-09,9.23058948871246e-08,10.33900638213
"240857_at",-1.19424697005592,7.06781163548537,-6.19110651351124,4.48802076869904e-09,9.2632138742401e-08,10.3352322589962
"242287_at",1.02847340397557,7.54206668814737,6.19091309570603,4.49250033173864e-09,9.26896059010604e-08,10.3342682569271
"226933_s_at",1.14722256635591,6.43386284327384,6.19017352133972,4.50966942000513e-09,9.30087421873937e-08,10.3305823610322
"217620_s_at",1.21560258643241,6.59036041973338,6.1883770625706,4.55164264303233e-09,9.37762484246722e-08,10.3216302950922
"1562416_at",1.29202078294362,5.59230983679376,6.18827361262812,4.55407133615028e-09,9.37762484246722e-08,10.321114835165
"244669_at",1.06994826193892,6.55755467401343,6.18825163121618,4.55458755738252e-09,9.37762484246722e-08,10.3210053090941
"236946_at",1.26170363808869,6.06342264918632,6.18789129880711,4.56305795809604e-09,9.38619991944698e-08,10.3192099268618
"208965_s_at",1.50677486195585,6.15003892614147,6.18778393243938,4.56558482861548e-09,9.38786575797485e-08,10.3186749787327
"221884_at",1.67803162265827,6.30149463542088,6.18697271089624,4.58472140677136e-09,9.42012938426246e-08,10.3146332898482
"213938_at",-1.24801114637876,9.81171550809709,-6.18662603091254,4.59292352685917e-09,9.43343703347202e-08,10.3129061522112
"236934_at",1.55346868836582,6.75786837755476,6.1849261153903,4.63335089199769e-09,9.5128974847906e-08,10.3044381507521
"1556366_s_at",-1.46815073948117,6.52603554528741,-6.18209055289875,4.70156495638223e-09,9.64208792161284e-08,10.2903162249407
"242886_at",1.26100925514643,5.40876807069512,6.18019425930398,4.74773253736663e-09,9.72218263971987e-08,10.28087437608
"238651_at",1.02616996039119,7.92945466796082,6.17962446623834,4.76169159800140e-09,9.73982372318467e-08,10.2780376670487
"215908_at",1.06180230357814,6.86411189495654,6.17924172521714,4.77109078359668e-09,9.75539972300481e-08,10.2761322859918
"1561195_at",1.05789630993896,6.892876225405,6.17797505706934,4.80232713583206e-09,9.80826433140149e-08,10.2698270164582
"1566959_at",1.25443093589734,5.58923695850981,6.17715770210813,4.82258979581081e-09,9.84597076497222e-08,10.2657587819525
"224025_s_at",-1.10008289584505,6.06533198465259,-6.17429220056026,4.89429221624946e-09,9.98863109083387e-08,10.2514989167131
"218679_s_at",-1.11990204094015,8.69262473360247,-6.173557470241,4.9128450473299e-09,1.00159796716469e-07,10.2478432718418
"218751_s_at",-1.17922867723459,9.79028357346024,-6.17354389916075,4.91318838214122e-09,1.00159796716469e-07,10.247775751585
"1554250_s_at",1.16591876787465,6.39521442402395,6.1716112371379,4.96232410250628e-09,1.01010822898187e-07,10.2381611124599
"226189_at",1.09583796259455,8.99340440495407,6.17152844232937,4.96443980644662e-09,1.01016280765712e-07,10.2377492653103
